state,city,school,score,
GO,VALPARAISO DE GOIAS,COL EST DESEMBARGADOR DILERMANDO MEIRELES,3.8,
GO,VALPARAISO DE GOIAS,COL EST CÉU AZUL,2.6,
GO,VALPARAISO DE GOIAS,COL EST JARDIM ORIENTE,3.9,
GO,VALPARAISO DE GOIAS,COL EST ALBERICO DE ARAUJO RORIZ,NA,
GO,VALPARAISO DE GOIAS,ESC EST DARCI RIBEIRO,NA,
GO,VALPARAISO DE GOIAS,COL EST FERNANDO PESSOA,2.9,
GO,VARJAO,COL EST JOSE CIPRIANO,3.5,
GO,VIANOPOLIS,COL EST ARMINDO GOMES,3.5,
GO,VIANOPOLIS,ESC EST AMERICANO DO BRASIL,3.3,
GO,VICENTINOPOLIS,COL EST DE VICENTINOPOLIS,3.0,
GO,VILA BOA,COL EST AMELIA FLORENCIA BARROS,2.9,
GO,VILA PROPICIO,COLEGIO ESTADUAL DOM PEDRO II,3.8,
GO,VILA PROPICIO,ESC EST JOSE DE ANCHIETA,4.1,
DF,BRASILIA,CEF 01 DE BRASILIA,4.0,
DF,BRASILIA,CEF 01 DO PLANALTO,3.4,
DF,BRASILIA,CEF 02 DE BRASILIA,4.4,
DF,BRASILIA,CEF 03 DE BRASILIA,3.1,
DF,BRASILIA,CEF 04 DE BRASILIA,4.3,
DF,BRASILIA,CEF 05 DE BRASILIA,4.9,
DF,BRASILIA,CEF GAN,4.5,
DF,BRASILIA,CEF POLIVALENTE,4.6,
DF,BRASILIA,CEM PAULO FREIRE,3.3,
DF,BRASILIA,CEM SETOR LESTE,3.8,
DF,BRASILIA,CEF CASEB,4.4,
DF,BRASILIA,CEF 104 NORTE,5.2,
DF,BRASILIA,EC 409 NORTE,NA,
,BRASILIA,EP 303NA304 NORTE,NA,
DF,BRASILIA,CEF GESNER TEIXEIRA,4.4,
DF,BRASILIA,CEF 02 DO GAMA,3.7,
DF,BRASILIA,CEF 04 DO GAMA,3.8,
DF,BRASILIA,CEF 05 DO GAMA,4.0,
DF,BRASILIA,CEF 08 DO GAMA,4.0,
DF,BRASILIA,CEF 10 DO GAMA,4.1,
DF,BRASILIA,CEF 11 DO GAMA,3.7,
DF,BRASILIA,CED 07 DO GAMA,3.8,
DF,BRASILIA,CEF 01 DO GAMA,4.1,
DF,BRASILIA,CEF 03 DO GAMA,4.4,
DF,BRASILIA,EC ENGENHO DAS LAJES,4.9,
DF,BRASILIA,EC PONTE ALTA DO NORTE,5.0,
DF,BRASILIA,CED 05 DO GAMA,4.4,
DF,BRASILIA,CEF 03 DE TAGUATINGA,3.9,
DF,BRASILIA,CEF 04 DE TAGUATINGA,4.0,
DF,BRASILIA,CEF 05 DE TAGUATINGA,3.7,
DF,BRASILIA,CEF 08 DE TAGUATINGA,4.7,
DF,BRASILIA,CEF 09 DE TAGUATINGA,4.6,
DF,BRASILIA,CEF 10 DE TAGUATINGA,3.6,
DF,BRASILIA,CEF 11 DE TAGUATINGA,3.5,
DF,BRASILIA,CEF 12 DE TAGUATINGA,4.4,
DF,BRASILIA,CEF 14 DE TAGUATINGA,4.3,
DF,BRASILIA,CEF 15 DE TAGUATINGA,4.8,
DF,BRASILIA,CED 05 DE TAGUATINGA,3.6,
DF,BRASILIA,CED 06 DE TAGUATINGA,2.9,
DF,BRASILIA,CEF 17 DE TAGUATINGA,4.1,
DF,BRASILIA,CEF 16 DE TAGUATINGA,3.3,
DF,BRASILIA,CAIC PROF BENEDITO CARLOS DE OLIVEIRA,NA,
DF,BRASILIA,CEF INCRA 08,4.3,
DF,BRASILIA,CEF 01 DE BRAZLANDIA,NA,
DF,BRASILIA,CEF VENDINHA,4.7,
DF,BRASILIA,CED 02 DE BRAZLANDIA,4.2,
DF,BRASILIA,CEF 02 DE BRAZLANDIA,4.6,
DF,BRASILIA,CEF IRMA REGINA,3.8,
DF,BRASILIA,CEF 01 DE SOBRADINHO,4.0,
DF,BRASILIA,CED 03 DE SOBRADINHO,4.0,
DF,BRASILIA,CEF 03 DE SOBRADINHO,4.5,
DF,BRASILIA,CEF 05 DE SOBRADINHO,3.5,
DF,BRASILIA,CEF FERCAL,3.7,
DF,BRASILIA,CEF QUEIMA LENCOL,3.9,
DF,BRASILIA,CED 02 DE SOBRADINHO,3.6,
DF,BRASILIA,CEF PROFESSOR CARLOS MOTA,3.3,
DF,BRASILIA,CEF 03 DE PLANALTINA,3.7,
DF,BRASILIA,CEF 01 DE PLANALTINA,3.2,
DF,BRASILIA,CED TAQUARA,4.5,
DF,BRASILIA,CED VARZEAS,4.0,
DF,BRASILIA,CED 01 DE PLANALTINA,3.4,
DF,BRASILIA,CEF 04 DE PLANALTINA,3.6,
DF,BRASILIA,CEF 05 DE PLANALTINA,3.6,
DF,BRASILIA,EC OSORIO BACCHIN,5.3,
DF,BRASILIA,CED DO PADNADF,3.4,
DF,BRASILIA,EC JARDIM II,4.0,
DF,BRASILIA,CEF AGROURBANO IPE RIACHO FUNDO,4.3,
DF,BRASILIA,CEF TELEBRASILIA,3.5,
DF,BRASILIA,EC AGROVILA II,NA,
DF,BRASILIA,CEF 01 DO NUCLEO BANDEIRANTE,4.0,
DF,BRASILIA,CEF METROPOLITANA,4.4,
DF,BRASILIA,CEF 02 DE CEILANDIA,3.5,
DF,BRASILIA,CEF 04 DE CEILANDIA,3.9,
DF,BRASILIA,CEF 07 DE CEILANDIA,3.8,
DF,BRASILIA,CEF 10 DE CEILANDIA,3.9,
DF,BRASILIA,CEF 11 DE CEILANDIA,3.2,
DF,BRASILIA,CEF 12 DE CEILANDIA,3.7,
DF,BRASILIA,CEF 13 DE CEILANDIA,NA,
DF,BRASILIA,CEF 14 DE CEILANDIA,3.7,
DF,BRASILIA,CEF 15 DE CEILANDIA,3.8,
DF,BRASILIA,CEF 16 DE CEILANDIA,3.3,
DF,BRASILIA,CEF 17 DE CEILANDIA,3.4,
DF,BRASILIA,CEF 18 DE CEILANDIA,NA,
DF,BRASILIA,CEF 19 DE CEILANDIA,3.7,
DF,BRASILIA,CEF 20 DE CEILANDIA,3.6,
DF,BRASILIA,CEF 25 DE CEILANDIA,3.2,
DF,BRASILIA,CED 06 DE CEILANDIA,3.5,
DF,BRASILIA,CED 07 DE CEILANDIA,3.4,
DF,BRASILIA,EC 30 DE CEILANDIA,4.3,
DF,BRASILIA,CED 11 DE CEILANDIA,4.0,
DF,BRASILIA,EC 53 DE CEILANDIA,4.2,
DF,BRASILIA,EC BOA ESPERANCA,3.9,
DF,BRASILIA,CEF 01 DO GUARA,NA,
DF,BRASILIA,CEF 04 DO GUARA,NA,
DF,BRASILIA,CEF 05 DO GUARA,NA,
DF,BRASILIA,CEF 07 DO GUARA,NA,
DF,BRASILIA,CED 01 DO GUARA,3.1,
DF,BRASILIA,CED 02 DO GUARA,2.4,
DF,BRASILIA,CED 03 DO GUARA,3.2,
DF,BRASILIA,CED 04 DO GUARA,2.8,
DF,BRASILIA,CEF 02 DO GUARA,4.5,
DF,BRASILIA,CEF 01 DO CRUZEIRO,NA,
DF,BRASILIA,CEF 02 DO CRUZEIRO,3.6,
DF,BRASILIA,CED 01 DO CRUZEIRO,4.3,
DF,BRASILIA,CEF MYRIAM ERVILHA,4.2,
DF,BRASILIA,CEF 404 DE SAMAMBAIA,4.3,
DF,BRASILIA,CEF 312 DE SAMAMBAIA,3.0,
DF,BRASILIA,CEF 411 DE SAMAMBAIA,4.6,
DF,BRASILIA,CEF 507 DE SAMAMBAIA,3.6,
DF,BRASILIA,CEF 120 DE SAMAMBAIA,4.2,
DF,BRASILIA,EC 412 DE SAMAMBAIA,4.5,
DF,BRASILIA,CED 01 DA CANDANGOLANDIA,NA,
DF,BRASILIA,CEF TAMANDUA,4.3,
DF,BRASILIA,CEF 106 DO RECANTO DAS EMAS,4.0,
DF,BRASILIA,CEF 115 DO RECANTO DAS EMAS,4.4,
DF,BRASILIA,EC CASA GRANDE,3.5,
DF,BRASILIA,CEF VARGEM BONITA,5.3,
DF,BRASILIA,CED DO LAGO,3.7,
DF,BRASILIA,CEF 308 DE SANTA MARIA,3.8,
DF,BRASILIA,EC 316 DE SANTA MARIA,4.1,
DF,BRASILIA,CEF CERAMICA SAO PAULO,4.1,
DF,BRASILIA,CEF NOVA BETANIA,3.3,
DF,BRASILIA,CEF 213 DE SANTA MARIA,4.2,
DF,BRASILIA,CEF 306 DO RECANTO DAS EMAS,3.3,
DF,BRASILIA,CEF 416 DE SANTA MARIA,3.7,
DF,BRASILIA,CEF 619 DE SAMAMBAIA,3.2,
DF,BRASILIA,CEF 504 DE SAMAMBAIA,4.4,
DF,BRASILIA,CEF 02 DO RIACHO FUNDO,4.5,
DF,BRASILIA,CEF DO BOSQUE,3.9,
DF,BRASILIA,CEF 104 DO RECANTO DAS EMAS,3.2,
DF,BRASILIA,CEF NOSSA SENHORA FATIMA,4.4,
DF,BRASILIA,CEF 209 DE SANTA MARIA,3.6,
DF,BRASILIA,CEF DARCY RIBEIRO,3.5,
DF,BRASILIA,CEF 519 DE SAMAMBAIA,4.2,
DF,BRASILIA,CEF 427 DE SAMAMBAIA,4.8,
DF,BRASILIA,CEF 206 DO RECANTO DAS EMAS,4.1,
DF,BRASILIA,CEF SAO JOSE,4.3,
DF,BRASILIA,CEF 02 DO PARANOA,2.6,
DF,BRASILIA,CEF CONDOMINIO ESTANCIA III,NA,
DF,BRASILIA,CEF 07 DE SOBRADINHO,3.3,
DF,BRASILIA,CEF 10 DO GUARA,3.6,
DF,BRASILIA,CEF SANTOS DUMONT,5.3,
DF,BRASILIA,CEF 201 DE SANTA MARIA,4.0,
DF,BRASILIA,CEF 03 DO RIACHO FUNDO,3.9,
DF,BRASILIA,CED 123 DE SAMAMBAIA,4.0,
DF,BRASILIA,CEF 24 DE CEILANDIA,3.6,
DF,BRASILIA,CEF 308 DO RECANTO DAS EMAS,3.9,
DF,BRASILIA,CEF 101 DO RECANTO DAS EMAS,3.5,
DF,BRASILIA,CED DO LAGO NORTE,4.0,
DF,BRASILIA,CEF 01 DO PARANOÁ,2.7,
DF,BRASILIA,CED 04 DE SOBRADINHO,3.7,
DF,BRASILIA,CEF 103 DE SANTA MARIA,3.9,
DF,BRASILIA,EC BONSUCESSO,NA,
DF,BRASILIA,CED 03 DE BRAZLANDIA,2.1,
DF,BRASILIA,CEF ARAPOANGA,NA,
DF,BRASILIA,CEF 801 DO RECANTO DAS EMAS,4.2,
DF,BRASILIA,CEF 01 DO RIACHO FUNDO II,3.2,
DF,BRASILIA,CEF 802 DO RECANTO DAS EMAS,4.3,
DF,BRASILIA,COL MILITAR DOM PEDRO II,6.1,
DF,BRASILIA,CEF 301 DO RECANTO DAS EMAS,3.9,
DF,BRASILIA,CEF 215 DE SANTA MARIA,NA,
DF,BRASILIA,CEM STELLA DOS CHERUBINS GUIMARAES TROIS,4.0,
DF,BRASILIA,CEF 07 DE BRASILIA,4.1,
DF,BRASILIA,CEF 03 DO PARANOA,4.0,
DF,BRASILIA,CEF 602 DO RECANTO DAS EMAS,3.6,
DF,BRASILIA,CEF POMPILIO MARQUES DE SOUZA,4.2,
DF,BRASILIA,CEF VALE DO AMANHECER,2.7,
DF,BRASILIA,CEF SAO BARTOLOMEU,4.1,
DF,BRASILIA,CEF 113 DO RECANTO DAS EMAS,2.8,
DF,BRASILIA,CEF 01 DE ITAPOA,3.3,
DF,BRASILIA,CEF 01 DA ESTRUTURAL,3.0,
DF,BRASILIA,CEM JULIA KUBITSHEK,2.5,
RJ,ARARUAMA,CIEP BRIZOLAO 384 GONCALVES DIAS,NA,
RJ,BARRA DO PIRAI,E.E. PAULO FERNANDES,NA,
RJ,BARRA DO PIRAI,ESCOLA ESTADUAL PROFESSOR IMAR DE CARVALHO,NA,
RJ,BARRA DO PIRAI,ESCOLA ESTADUAL PROFESSORA MARIA NAZARETH SANTOS SILVA,NA,
RJ,BARRA MANSA,CIEP BRIZOLÃO 485 PROF JOAO BAPTISTA DE BARROS,NA,
RJ,BOM JARDIM,C.E. DR. PERICLES CORREA DA ROCHA,NA,
RJ,BOM JESUS DO ITABAPOANA,C.E. SEBASTIAO PIMENTEL MARQUES,NA,
RJ,CABO FRIO,CIEP BRIZOLAO 357 JOSE DE DOME,NA,
RJ,CAMPOS DOS GOYTACAZES,E.E. DR. ALCINDOR DE MORAES BESSA,NA,
RJ,CAMPOS DOS GOYTACAZES,E.E. NOTIVAL PEDRO MOLL,NA,
RJ,CAMPOS DOS GOYTACAZES,CIEP BRIZOLAO 463 JOAO BORGES BARRETO,NA,
RJ,CAMPOS DOS GOYTACAZES,CIEP 268 LUIS CARLOS DE LACERDA,NA,
RJ,CANTAGALO,CIEP BRIZOLAO 277 JOAO NICOLAO FILHO NA JANJAO,NA,
RJ,CANTAGALO,C.E. CONDE DE NOVA FRIBURGO,NA,
RJ,CANTAGALO,E.E. DR. FRANCISCO LEITE TEIXEIRA,NA,
RJ,DUAS BARRAS,CIEP BRIZOLAO 511 PROF ALAIDE ARAUJO S.M.MARQUES,NA,
RJ,DUQUE DE CAXIAS,C.E. DR. ALFREDO BACKER,NA,
RJ,DUQUE DE CAXIAS,CIEP BRIZOLAO 370 PROFº SYLVIO GNECCO DE CARVALHO,NA,
RJ,DUQUE DE CAXIAS,CIEP BRIZOLAO 176 CHICO MENDES,NA,
RJ,DUQUE DE CAXIAS,C.E. NOVA CAMPINA,NA,
RJ,ITAGUAI,C.E. CLODOMIRO VASCONCELOS,NA,
RJ,ITAGUAI,CIEP BRIZOLAO 368 JOAO CONCEICAO CANUTO,NA,
RJ,ITAOCARA,C.E. JAIME QUEIROZ DE SOUZA,NA,
RJ,MAGE,C.E. DE MAGE,NA,
RJ,MAGE,CIEP 219 NACAO YANOMAMI,NA,
RJ,MANGARATIBA,C.E. MONTEBELLO BONDIM,NA,
RJ,MIRACEMA,C.E. PRUDENTE DE MORAES,NA,
RJ,NITEROI,C.E. BRIGADEIRO CASTRIOTO,NA,
RJ,NITEROI,ETE HENRIQUE LAGE,NA,
RJ,NOVA FRIBURGO,E.E.PROFESSOR CONSTANTINO DOMINGOS FERREIRA,NA,
RJ,NOVA IGUACU,CIEP BRIZOLAO 387 HANS CHRISTIAN ANDERSEM,NA,
RJ,NOVA IGUACU,CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS,NA,
RJ,PARACAMBI,CIEP 385 PASTOR AUGUSTINHO V. DE SOUZA,NA,
RJ,PETROPOLIS,E.E. DE ARARAS,NA,
RJ,PETROPOLIS,C.E. EMBAIXADOR JOSE BONIFACIO,NA,
RJ,PIRAI,C.E. AFFONSINA MAZZILLO T CAMPOS,NA,
RJ,PORCIUNCULA,C.E. GERALDINO SILVA,NA,
RJ,QUEIMADOS,CIEP 344 ADONIRAN BARBOSA,NA,
RJ,RIO BONITO,C.E. ANTONIO LOPES DE CAMPOS FILHO,NA,
RJ,RIO DE JANEIRO,EEES CASTELNUOVO,NA,
RJ,RIO DE JANEIRO,EEES DR COCIO BARCELLOS,NA,
RJ,RIO DE JANEIRO,C.E. RUY BARBOSA,NA,
RJ,RIO DE JANEIRO,C.E. CHILE,NA,
RJ,RIO DE JANEIRO,C.E. BARAO DE MACAUBAS,NA,
RJ,RIO DE JANEIRO,EEES GEORGE SUMNER,NA,
RJ,RIO DE JANEIRO,C.E. PERNAMBUCO,NA,
RJ,RIO DE JANEIRO,C.E. PASTOR MIRANDA PINTO,NA,
RJ,RIO DE JANEIRO,C.E. MATO GROSSO,NA,
RJ,RIO DE JANEIRO,EEES PROFª  NILZA M. DE OLIVEIRA,NA,
RJ,RIO DE JANEIRO,C.E. RODRIGO OTAVIO FILHO,NA,
RJ,RIO DE JANEIRO,C.E. AMAPA,NA,
RJ,RIO DE JANEIRO,C.E. PARANA,NA,
RJ,RIO DE JANEIRO,C.E. FRANCISCO CALDEIRA DE ALVARENGA,NA,
RJ,RIO DE JANEIRO,C.E. PROFº  FERNANDO A. R.GABAGLIA,NA,
RJ,RIO DE JANEIRO,C.E. PESTALOZZI,NA,
RJ,RIO DE JANEIRO,C.E. CAP DE FRAGATA DIDIER B VIANNA,NA,
RJ,RIO DE JANEIRO,C.E. RODRIGO OTAVIO,NA,
RJ,RIO DE JANEIRO,C.E. ROTARY,NA,
RJ,RIO DE JANEIRO,COLEGIO ESTADUAL GILSON AMADO,NA,
RJ,RIO DE JANEIRO,C.E. BARAO DE ITACURUSSA,NA,
RJ,RIO DE JANEIRO,EEES REPUBLICA DE EL SALVADOR,NA,
RJ,RIO DE JANEIRO,C.E. OLAVO JOSINO DE SALLES,NA,
RJ,SAO GONCALO,CIEP BRIZOLAO 249 PASTOR WALDEMAR ZARRO,NA,
RJ,SAO GONCALO,C.E. NILO PEÇANHA,NA,
RJ,SAO GONCALO,E.E. BARAO DE SAO GONCALO,NA,
RJ,SAO GONCALO,CIEP 121 PROFº  JOADELIO CODECO,NA,
RJ,SAO GONCALO,CIEP 423 MORA GUIMARAES,NA,
RJ,SAO JOAO DE MERITI,C.E. CASEMIRO MEIRELLES,NA,
RJ,SAO JOAO DE MERITI,E.E. DO PARQUE ALIAN,NA,
RJ,SAO SEBASTIAO DO ALTO,C.E. JANUARIO DE TOLEDO PIZZA,NA,
RJ,TERESOPOLIS,CIEP BRIZOLAO 036 PROFESSORAMAURY AMARAL DOS SANTOS,NA,
RJ,TERESOPOLIS,CIEP BRIZOLAO 475 SEBASTIAO MELLO,NA,
RJ,VALENCA,CIEP DJALMA MACEDO,NA,
RJ,VOLTA REDONDA,E.E. ACACIA AMARELA,NA,
RJ,CAMBUCI,C.E. OSCAR BATISTA,7.4,
RJ,BOM JESUS DO ITABAPOANA,I.E. EBER TEIXEIRA DE FIGUEIREDO,6.6,
RJ,RIO DE JANEIRO,INST DE APLIC FERNANDO R DA SILVEIRA CAP/UERJ,6.6,
RJ,CAMBUCI,C.E. WALDEMIRO PITA,6.0,
RJ,VALENCA,C.E. ALFREDO GOMES,5.4,
RJ,VALENCA,C.E. CORONEL BENJAMIN GUIMARAES,5.3,
RJ,BARRA DO PIRAI,E.E. DR. ALVARO ROCHA,5.2,
RJ,MENDES,E.E. JAYME SICILIANO,5.2,
RJ,VASSOURAS,C.E. SANTA RITA,5.2,
RJ,CARMO,CIEP BRIZOLAO 280 PROFº VASCO F DA S PORTO,5.1,
RJ,ENGENHEIRO PAULO DE FRONTIN,C.E. JOAO KOPKE,5.1,
RJ,SANTO ANTONIO DE PADUA,C.E. ALMTE. BARAO DE TEFFE,5.1,
RJ,ITAOCARA,C.E. TEOTONIO BRANDAO VILELA,4.9,
RJ,ITAPERUNA,C.E. LUIZ FERRAZ,4.9,
RJ,NOVA FRIBURGO,C.E. AUGUSTO SPINELLI,4.9,
RJ,NOVA IGUACU,E.E. MESTRE HIRAM,4.9,
RJ,PORCIUNCULA,I.E. ELIANA D. DA SILVA BREIJAO,4.9,
RJ,BELFORD ROXO,C. E. SANTA AMELIA,4.8,
RJ,BOM JESUS DO ITABAPOANA,C E EUCLIDES FELICIANO TARDIN,4.8,
RJ,BOM JESUS DO ITABAPOANA,E E MARCILIO DIAS,4.8,
RJ,PARATI,CIEP NA BRIZOLÃO D. PEDRO I 999,4.8,
RJ,RESENDE,C.E. OLAVO BILAC,4.8,
RJ,SUMIDOURO,CIEP BRIZOLAO 283 MARIA AMELIA PACHECO,4.8,
RJ,VALENCA,C.E. PADRE SEBASTIAO DA S.PEREIRA,4.8,
RJ,VALENCA,I.E. DEP LUIZ PINTO,4.8,
RJ,VOLTA REDONDA,C.E. RIO DE JANEIRO,4.8,
RJ,DUQUE DE CAXIAS,C.E. LIA MARCIA GONCALVES PANARO,4.7,
RJ,ITALVA,CIEP BRIZOLAO VEREADOR SAID TANUS JOSE,4.7,
RJ,MIRACEMA,C.E. DEODATO LINHARES,4.7,
RJ,NOVA FRIBURGO,C.E. PADRE FRANCA,4.7,
RJ,RESENDE,C.E. OLIVEIRA BOTELHO,4.7,
RJ,SAO SEBASTIAO DO ALTO,CIEP BRIZOLAO 274 MARIA AMELIA DAFLON FERRO,4.7,
RJ,VASSOURAS,COLÉGIO ESTADUAL MINISTRO RAUL FERNANDES,4.7,
RJ,DUAS BARRAS,C.E. ALMTE. PROTOGENES,4.6,
RJ,PETROPOLIS,C.E. RUI BARBOSA,4.6,
RJ,TRES RIOS,CIEP BRIZOLAO 456 MARCO POLO,4.6,
RJ,VALENCA,C.E. THEODORICO FONSECA,4.6,
RJ,CONCEICAO DE MACABU,E.E. JOSE DE PAULA BARRETO,4.5,
RJ,ITAPERUNA,C.E. JOSE GARCIA DE FREITAS,4.5,
RJ,NATIVIDADE,C.E. FRANCISCO PORTELLA,4.5,
RJ,NOVA FRIBURGO,E.E. MARCILIO DIAS,4.5,
RJ,NOVA FRIBURGO,C.E. SALUSTIANO JOSE RIBEIRO SERAFIM,4.5,
RJ,PARATI,C.E. ALMTE. ALVARO ALBERTO,4.5,
RJ,SAO FIDELIS,C.E. BARAO DE MACAUBAS,4.5,
RJ,SAPUCAIA,C.E. JAMAPARA,4.5,
RJ,BARRA DO PIRAI,CIEP BRIZOLAO 310 PROFA ALICE AIEX,4.4,
RJ,CONCEICAO DE MACABU,C.E. TOBIAS TOSTES MACHADO,4.4,
RJ,PARAIBA DO SUL,C.E. MARIA ZULMIRA TORRES,4.4,
RJ,RESENDE,C.E. ANIBAL BENEVOLO,4.4,
RJ,RIO CLARO,C.E. PRESIDENTE BENES,4.4,
RJ,SAO FIDELIS,C.E. DE SAO FIDELIS,4.4,
RJ,SAO GONCALO,E.E. RALDO BONIFACIO COSTA,4.4,
RJ,VALENCA,C.E. ARNOR SILVESTRE VIEIRA,4.4,
RJ,BARRA DO PIRAI,C.E. ADELINO TERRA,4.3,
RJ,BOM JARDIM,C.E. LEOPOLDO OSCAR STUTZ,4.3,
RJ,BOM JESUS DO ITABAPOANA,E E ALCINDA LOPES PEREIRA PINTO,4.3,
RJ,CARMO,C.E. PROFº AURELIO DUARTE,4.3,
RJ,CASIMIRO DE ABREU,E.E. MATARUNA,4.3,
RJ,DUQUE DE CAXIAS,I.E. GOV ROBERTO SILVEIRA,4.3,
RJ,DUQUE DE CAXIAS,E.E. PROFA CORDELIA PAIVA,4.3,
RJ,GUAPIMIRIM,C.E. ALCINDO GUANABARA,4.3,
RJ,ITAPERUNA,C.E. CHEQUER JORGE,4.3,
RJ,MACUCO,E.E. FARMACEUTICO RODOLFO ALBINO,4.3,
RJ,MAGE,C. E. PROFª RUTH TALDO FRANCA,4.3,
RJ,MIGUEL PEREIRA,C.E. ALVARO ALVIM,4.3,
RJ,NOVA FRIBURGO,C.E. CARLOS MARIA MARCHON,4.3,
RJ,PINHEIRAL,CIEP BRIZOLAO 291 DOM MARTINHO SCHLUDE,4.3,
RJ,QUATIS,C.E. AMERICO PIMENTA,4.3,
RJ,SANTO ANTONIO DE PADUA,E E DR LEONEL HOMEM DA COSTA,4.3,
RJ,SAO GONCALO,C.E. TRASILBO FILGUEIRAS,4.3,
RJ,SAO JOSE DE UBA,C.E. MOACYR GOMES DE AZEVEDO,4.3,
RJ,VALENCA,C.E. JOSE FONSECA,4.3,
RJ,ARARUAMA,C.E. EDMUNDO SILVA,4.2,
RJ,BARRA DO PIRAI,C.E. BARAO DO RIO BONITO,4.2,
RJ,BARRA MANSA,C.E. BARAO DE AIURUOCA,4.2,
RJ,BELFORD ROXO,C.E. GUSTAVO BARROSO,4.2,
RJ,CONCEICAO DE MACABU,C.E. BOCAINA,4.2,
RJ,DUQUE DE CAXIAS,C.E. CIRCULO OPERARIO,4.2,
RJ,IGUABA GRANDE,C.E. DR. FRANCISCO DE PAULA PARANHOS,4.2,
RJ,ITALVA,C.E. JOAO GUIMARAES,4.2,
RJ,ITAPERUNA,C.E. DEZ DE MAIO,4.2,
RJ,ITAPERUNA,C.E. NICOLAO BASTOS FILHO,4.2,
RJ,MARICA,C.E. FRANCISCO JOSE DO NASCIMENTO,4.2,
RJ,MENDES,C.E. DR. JOAO NERY,4.2,
RJ,NATIVIDADE,C.E. FLAVIO RIBEIRO DE REZENDE,4.2,
RJ,PIRAI,C.E. OCTAVIO TEIXEIRA CAMPOS,4.2,
RJ,RIO DE JANEIRO,CIEP BRIZOLAO 433 TOGO RENAN SOARES KANELA,4.2,
RJ,SANTO ANTONIO DE PADUA,C.E. RUI GUIMARAES DE ALMEIDA,4.2,
RJ,SAO FIDELIS,C.E. ELVIDIO COSTA,4.2,
RJ,SAO JOAO DE MERITI,C.E. HILTON GAMA,4.2,
RJ,SAO JOAO DE MERITI,E.E. SAO FRANCISCO DE ASSIS,4.2,
RJ,SAO PEDRO DA ALDEIA,C.E. NOBU YAMAGATA,4.2,
RJ,TERESOPOLIS,CIA JOSE FRANCISCO LIPPI,4.2,
RJ,VALENCA,E.E. ALMTE. RODRIGUES SILVA,4.2,
RJ,ANGRA DOS REIS,C.E. ROBERTO MONTENEGRO,4.1,
RJ,APERIBE,C.E. LOURENCA GUIMARAES,4.1,
RJ,BARRA DO PIRAI,CIEP BRIZOLAO 287 ANGELINA TEIXEIRA NETTO SYIM,4.1,
RJ,BARRA DO PIRAI,COLÉGIO ESTADUAL PROFESSOR JOSÉ ANTÔNIO MAIA VINAGRE,4.1,
RJ,BARRA MANSA,C.E. ROSELANDIA,4.1,
RJ,BELFORD ROXO,C.E. PAULINO BARBOSA,4.1,
RJ,BOM JESUS DO ITABAPOANA,C.E. PADRE MELLO,4.1,
RJ,CAMBUCI,CIEP BRIZOLAO 276 ERNESTO PAIVA,4.1,
RJ,CAMPOS DOS GOYTACAZES,C.E. LEONCIO PEREIRA GOMES,4.1,
RJ,CORDEIRO,C.E. ANTONIO PECLY,4.1,
RJ,ITAPERUNA,C.E. ROMUALDO MONTEIRO DE BARROS,4.1,
RJ,MARICA,C.E. ELISIARIO MATTA,4.1,
RJ,MARICA,C.E. DR. JOAO GOMES DE MATTOS SOBRINHO,4.1,
RJ,MENDES,C.E. PROFº ARAGAO GOMES,4.1,
RJ,MIGUEL PEREIRA,C E VERA CRUZ,4.1,
RJ,NITEROI,E E DE ENSINO FUNDAMENTAL HENRIQUE LAGE,4.1,
RJ,NOVA FRIBURGO,C.E. DR. GALDINO DO VALLE FILHO,4.1,
RJ,NOVA IGUACU,C.E. FRANCISCO ASSUMPCAO,4.1,
RJ,RIO DAS OSTRAS,C.E. CINAMOMO,4.1,
RJ,SAO GONCALO,E.E. PROFESSOR FRANCISCO DE PAULA ACHILLES,4.1,
RJ,SAPUCAIA,C.E. PAULINO FERNANDES,4.1,
RJ,SAPUCAIA,CIEP 285 LUIZ JOSE DAFLON GOMES,4.1,
RJ,TRES RIOS,COLÉGIO ESTADUAL PROFESSOR KOPKE,4.1,
RJ,VASSOURAS,C.E. ANTONIO DE JESUS GOMES,4.1,
RJ,BELFORD ROXO,C.E. TENENTE OTAVIO PINHEIRO,4.0,
RJ,BELFORD ROXO,E.E. PARQUE AMORIM,4.0,
RJ,CANTAGALO,C.E. MARIA ZULMIRA TORRES,4.0,
RJ,DUQUE DE CAXIAS,C.E. SANTO INACIO,4.0,
RJ,ITAOCARA,C.E. FREI TOMAS,4.0,
RJ,MAGE,C.E. PROFª ALDA BERNARDO DOS S TAVARES,4.0,
RJ,MARICA,C.E. DOMICIO DA GAMA,4.0,
RJ,NITEROI,E.E. MENEZES VIEIRA,4.0,
RJ,NOVA FRIBURGO,C E EDUARDO BREDER,4.0,
RJ,NOVA FRIBURGO,E.E. DR. VICENTE DE MORAES,4.0,
RJ,PARAIBA DO SUL,C.E. BARAO DE PALMEIRAS,4.0,
RJ,RIO CLARO,C.E. FAGUNDES VARELA,4.0,
RJ,SAO JOAO DE MERITI,C.E. PEDRO ALVARES CABRAL,4.0,
RJ,VALENCA,C I A MONSENHOR TOMAS TEJERINA DE PRADO,4.0,
